ensembl_gene_id,SRR28352555,SRR28352556,SRR28352557,SRR28352561,SRR8327813,SRR8327814,SRR8327817,SRR8327818
ENSMUSG00000050608,-0.04595858880920702,0.024918108163002616,-0.01291707170718733,0.03395755235339114,-1.3020819198565587,-1.3020819198565587,0.9747612622228294,1.629402577490288
ENSMUSG00000082474,0.0913705055544626,-0.2093013243567537,0.24151782105466682,-0.12358700225237558,-1.579317381898092,1.2305408326052851,1.3586481927348815,-1.0098716434420745
ENSMUSG00000078566,-0.0060017210090543794,0.023278315381921384,-0.006371321557108337,-0.010905272815758368,-2.018914424392473,1.692933219406346,0.11775583006790774,0.2082253749182172
ENSMUSG00000037152,0.029896054999325468,0.015437391839333575,-0.003876621108370077,-0.04145682573028717,-2.2185651710916114,1.238179742525389,0.3149273030001811,0.6654581255660419
ENSMUSG00000024208,-0.010295843051344728,0.03811679683652727,-0.029537840391894627,0.0017168866067132852,-1.299400965188361,-1.299400965188361,0.9502633129862712,1.6485386173904497
ENSMUSG00000105796,7.535468056123363e-17,7.535468056123363e-17,7.535468056123363e-17,7.535468056123363e-17,-0.7637626158259734,-0.7637626158259734,-0.7637626158259734,2.29128784747792
ENSMUSG00000039914,-0.018848089889267547,0.03343778168734805,-0.030941925974849478,0.01635223417676987,-1.2427249834143095,1.8829750628010153,-1.2427249834143095,0.6024749040276044
ENSMUSG00000086167,-0.20101766062289025,0.15984457743403793,-0.0756931153745578,0.11686619856341031,-0.7590923557721676,-0.7590923557721676,2.2772770673165024,-0.7590923557721676
ENSMUSG00000066315,-0.062079235539460285,0.12690587090892744,-0.14745025353130245,0.08262361816183587,-1.3064887356586734,-1.3064887356586734,1.5553075083498518,1.057669962967495
ENSMUSG00000117248,-0.08444934924167967,0.17278278531430352,-0.049844990853959305,-0.038488445218664534,-1.2633071061557832,1.799622850437224,-1.2633071061557832,0.7269913618743417
ENSMUSG00000028466,0.016575724692936215,-0.07288993832315704,0.012934299710980956,0.04337991391924109,-1.289304979729463,1.703511369214664,-1.289304979729463,0.8750985902442614
ENSMUSG00000090460,-0.04978243359148331,0.14934730077445052,-0.04978243359148331,-0.04978243359148331,-1.3200322039312882,-1.3200322039312882,1.3326898894570678,1.3073745184055074
ENSMUSG00000059195,0.1669162992441477,-0.29171420290214045,0.6404260703751063,-0.5156281667171136,-1.2332335305485955,1.4857845664465303,-1.2332335305485955,0.9806824946506608
ENSMUSG00000015575,0.0046312215633936915,-0.0020395683051718182,-0.0030480121840571702,4.563589258346897e-4,1.5825075292511557,-1.308619031125478,-1.308619031125478,1.0347305329997993
